COUNTRY_FLYING_MISSION,TGT_COUNTRY,TGT_LOCATION,LATITUDE,LONGITUDE,MSNDATE,TGT_TYPE,TGT_INDUSTRY
USA,ITALY,44 40 N 010 00 E,44.67,10,4/22/1945,ROAD,HIGHWAYS AND VEHICLES
USA,YUGOSLAVIA,SMEDEREVO,44.65,20.95,9/3/1944,FERRY SLIPS,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,9/3/1940,THERMAL POWER STATION,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES",  GAS COMPANIES, TELEPHONE COMPANIES,"  WATER COMPANIES.  """
USA,ITALY,PORDENONE,45.95,12.67,10/4/1944,RR BRIDGE,BRIDGES
USA,CZECHOSLOVAKIA,NOVE ZAMKY,48,18.17,10/14/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,HOLLAND OR NETHERLANDS,EINDHOVEN,51.43,5.47,11/20/1940,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,SPILKIROOG,53.78,7.7,11/15/1941,TOWN AREA,CITIES TOWNS AND URBAN AREAS
USA,FRANCE,FLERS,48.75,-0.57,8/12/1944,RD BLOCKS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW)
USA,YUGOSLAVIA,VISEGRAD,43.78,19.3,11/18/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,LUNEN,51.62,7.52,9/24/1940,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,10/12/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,7/28/1940,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,11/8/1941,BUILDINGS,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,NURNBERG,49.45,11.08,12/18/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,BELGIUM,ZEEBRUGGE,51.32,3.2,1/11/1941,DOCKS CANALS BARGES,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7,8/14/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,BULGARIA,UNKNOWN,,,12/24/1943,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW)
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,3/29/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,45 40 N 009 40 E,45.67,9.67,4/29/1945,MOTOR TRANSPORT,HIGHWAYS AND VEHICLES
USA,AUSTRIA,SULM RIVER,46.75,15.55,4/2/1945,BRIDGE,BRIDGES
USA,ROMANIA,PLOESTI,44.93,26.05,8/19/1944,OIL REFINERY,OIL REFINERIES
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,6/24/1941,DOCKS,PORTS AND HARBORS
GREAT BRITAIN,ITALY,TURIN,45.07,7.68,9/28/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,RHEINHAUSEN NR DUISB,51.42,6.7,1/21/1944,BLST FRNCS STL WK KRUP,"""IRON AND STEEL PRODUCTION FACILITIES",  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,"  ROLLING-MILLS """
GREAT BRITAIN,GERMANY,XANTEN,51.65,6.45,6/29/1944,AMMO DUMP,SUPPLY DUMPS AND WAREHOUSES
GREAT BRITAIN,BELGIUM,COURTRAI,50.83,3.27,7/2/1941,AIRDROME,AIR FIELDS AND AIRDROMES
USA,GERMANY,BRUNSWICK,52.25,10.5,3/15/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,FORNOVA DI TARO,44.68,10.13,6/5/1944,ROAD BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,2/13/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,FRANCE,BASSENS,45.59,5.94,8/5/1944,OIL STORAGE DEPOT,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS
USA,GERMANY,ERDING,48.3,11.88,4/25/1945,AIRFIELD,AIR FIELDS AND AIRDROMES
USA,HUNGARY,BUDAPEST,47.5,19.03,6/27/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,GERMANY,UNKNOWN,,,9/13/1944,ROAD,HIGHWAYS AND VEHICLES
USA,ITALY,44 40 N 010 20 E,44.67,10.33,3/7/1945,BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,3/21/1945,OIL STORAGE DEPOT,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,8/17/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,TUNISIA,AOUINET,33.98,10,12/30/1942,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,BORKUM,53.6,6.67,8/17/1942,AIRDROME,AIR FIELDS AND AIRDROMES
USA,TUNISIA,BIZERTE,37.3,9.85,1/8/1943,DOCKS,PORTS AND HARBORS
USA,GERMANY,KASSEL,51.32,9.47,7/30/1943,FIESELER A C WORKS,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS
GREAT BRITAIN,FRANCE,CALAIS,50.97,1.87,4/17/1942,PARACHUTE FACTORY,MANUFACTURING INSTALLATIONS (NOT SPECIFICALLY IDENTIFIED BELOW FROM CLASS 11 THROUGH 59)
GREAT BRITAIN,GERMANY,WARNEMUNDE,54.18,12.1,9/20/1941,DOCK AREA,PORTS AND HARBORS
GREAT BRITAIN,HOLLAND OR NETHERLANDS,FLUSHING,51.4,3.53,9/22/1940,DOCKS CANALS BARGES,"""TUGS",  BARGES,"  AND SAMPANS  """
GREAT BRITAIN,GERMANY,HOMBURG,47.93,8.93,6/11/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,5/5/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,FRANCE,CAMBRAI,50.18,3.23,10/28/1940,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,11/20/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CORI,41.62,12.93,2/2/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ROMANIA,EILLISTEA,,,8/8/1944,AIRDROME,AIR FIELDS AND AIRDROMES
USA,ROMANIA,GIURGIU,43.9,25.97,6/11/1944,OIL REFINERY,OIL REFINERIES
GREAT BRITAIN,NORWAY,LISTA,58.17,6.83,2/21/1942,AIRDROME,AIR FIELDS AND AIRDROMES
USA,AUSTRIA,47 20 N 012 40 E,47.33,12.67,3/2/1945,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,HILDESHEIM,52.15,9.97,2/10/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CIVITA CASTELLANA,42.27,12.4,6/2/1944,BRIDGE,BRIDGES
USA,ITALY,CASTELVETRANO,37.67,12.78,6/12/1943,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,AMRUM,54.67,8.33,9/29/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,1/22/1945,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,MESSINA STRAITS,38,15.58,8/14/1943,SHIPS,SHIPS
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,1/9/1941,BUILDINGS,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,5/3/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,BOLOGNA,44.5,11.35,10/12/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,3/17/1945,MINSTERSTEIN COKING,CHEMICAL PLANTS
USA,HUNGARY,SCHECAT,47.25,16.93,3/16/1945,OIL REFINERY,OIL REFINERIES
GREAT BRITAIN,GERMANY,OLDENBURG,53.95,13.56,7/1/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CHIUSAFORTE,46.4,13.32,4/14/1945,BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7,4/14/1945,PORT AREA,PORTS AND HARBORS
USA,ITALY,40 00 N 009 00 E,40,9,8/19/1944,RR BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,AHAUS,52.1,7.02,9/14/1940,RAILWAY JUNCTION,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,10/1/1941,DOCKS,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,7/13/1942,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,FRANCE,NANTES,47.22,-1.53,6/15/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,MUNICH,48.13,11.58,11/26/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,FRANCE,NANTES,47.22,-1.53,7/8/1944,BRIDGE,BRIDGES
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,9/30/1940,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,HILDESHEIM,52.15,9.97,3/12/1941,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,FRANCE,LA FRILLIERE,47.39,0.82,6/8/1944,BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,LUBECK,53.87,10.67,11/28/1940,FACTORIES,MANUFACTURING INSTALLATIONS (NOT SPECIFICALLY IDENTIFIED BELOW FROM CLASS 11 THROUGH 59)
USA,GERMANY,MUNICH,48.13,11.58,7/11/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,FORMIA,41.18,13.62,10/5/1943,ROAD JUNC,HIGHWAYS AND VEHICLES
GREAT BRITAIN,GERMANY,LUNEN,51.62,7.52,10/17/1940,ALMN ELCT RDCTN LPWRK,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES",  GAS COMPANIES, TELEPHONE COMPANIES,"  WATER COMPANIES.  """
USA,ITALY,GIULIANOVA,42.75,13.95,12/9/1943,BRIDGE,BRIDGES
USA,AUSTRIA,FELDKIRCHEN,46.73,14.05,2/24/1945,RR,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,44 40 N 011 00 E,44.67,11,4/15/1945,ROAD,HIGHWAYS AND VEHICLES
USA,ITALY,FOGGIA,41.45,15.55,8/19/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,GERMANY,AUGSBURG,48.37,10.88,10/23/1944,M A N DIESEL ENG FACT,MACHINERY & EQUIPMENT MFG. PLANTS
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,8/19/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,GERMANY,COBLENZ,50.35,7.6,9/9/1944,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,FRANCE,BREST,48.4,-4.5,8/9/1944,SHIPPING,SHIPS
USA,AUSTRIA,VIENNA,48.2,16.37,2/21/1945,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,FRANCE,UNKNOWN,,,7/6/1944,V WEAPON LAUNCHING SIT,V - WEAPON LAUNCHING SITES
USA,GERMANY,BAUMHOLDER,49.62,7.33,11/4/1944,STORES DEPOT,SUPPLY DUMPS AND WAREHOUSES
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,3/8/1945,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ENSCHEDE,52.3,6.88,7/13/1942,AIRDROME,AIR FIELDS AND AIRDROMES
USA,YUGOSLAVIA,SPLIT,43.52,16.43,1/7/1944,HARBOR,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,DUISBERG,51.43,6.75,1/14/1941,INLAND PORT,PORTS AND HARBORS
USA,FRANCE,48 15 N 008 00 E,48.25,8,6/25/1944,RAIL INSTALLATIONS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,45 00 N 008 40 E,45,8.67,4/24/1945,MOTOR TRANSPORT,HIGHWAYS AND VEHICLES
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,12/21/1940,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,FRANCE,GLACIERE LA,44.83,-0.9,5/8/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,12/21/1940,BARGES DOCKS SHIPPING,"""TUGS",  BARGES,"  AND SAMPANS  """
USA,ITALY,FERMIGNANO,43.72,12.63,6/9/1944,RR BRIDGE,BRIDGES
GREAT BRITAIN,FRANCE,ARRAS,50.28,2.77,7/7/1941,BLAST FURNACES,"""IRON AND STEEL PRODUCTION FACILITIES",  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,"  ROLLING-MILLS """
USA,ITALY,BASCHI,42.17,12.25,10/20/1943,R R BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,4/22/1945,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,GERMANY,BLUMENTHAL,53.2,8.63,12/31/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,PANICAROLA,43.08,12.1,6/15/1944,AMMO DUMP,SUPPLY DUMPS AND WAREHOUSES
GREAT BRITAIN,FRANCE,AMIENS,49.9,2.3,11/8/1940,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,SPILKIROOG,53.78,7.7,11/25/1940,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,WORMS,49.63,8.37,2/23/1945,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,HAMBORN,51.47,6.78,8/6/1940,FLAK BTY,GUN EMPLACEMENTS
GREAT BRITAIN,GERMANY,LUBECK,53.87,10.67,5/8/1941,DOCKS,PORTS AND HARBORS
USA,ITALY,45 20 N 007 00 E,45.33,7,11/3/1943,GUN POSITION,GUN EMPLACEMENTS
GREAT BRITAIN,GERMANY,RHEINE,52.3,7.43,12/15/1940,MANUFACTURING,MANUFACTURING INSTALLATIONS (NOT SPECIFICALLY IDENTIFIED BELOW FROM CLASS 11 THROUGH 59)
USA,ITALY,44 40 N 010 20 E,44.67,10.33,4/15/1945,PONTOONS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW)
USA,FRANCE,SAAREGUEMINES,49.12,7.05,5/1/1944,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,8/25/1944,GUN EMPLACEMENTS,GUN EMPLACEMENTS
GREAT BRITAIN,GERMANY,ARNSBERG,51.4,8.05,3/15/1945,RAILROAD VIADUCT,BRIDGES
USA,YUGOSLAVIA,SPLIT,43.52,16.43,6/30/1944,HARBOR,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,MAYEN,50.32,7.22,2/8/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,1/8/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CAMPOLEONE,41.6,12.63,2/12/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,10/16/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,GREECE,ATHENS,39.57,25,12/6/1943,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,8/6/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,ITALY,MILAN,45.45,9.15,11/8/1940,RUBBER PLASTIC FACTORY,RUBBER AND TIRE MANUFACTURING FACILITIES
USA,GERMANY,AHRWEILER,50.53,7.1,12/27/1944,BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,NORDENHAM,53.5,8.5,5/11/1941,TOWN AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,4/27/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,3/2/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,HUNGARY,BUDAPEST,47.5,19.03,7/27/1944,ARMAMENT WKS,ARMAMENT AND ORDNANCE PLANTS
GREAT BRITAIN,GERMANY,WORMS,49.63,8.37,4/16/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,NORWAY,TRONDHEIM,63.43,10.4,3/30/1942,DOCKS AND HARBOR,PORTS AND HARBORS
USA,GERMANY,LANDSHUT,48.45,12.17,3/19/1945,LOCOMOTIVE,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,KONIGSHOVEN,51.05,6.53,10/9/1940,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,GALLIATE,45.47,8.72,10/3/1944,RR BRIDGE,BRIDGES
USA,AUSTRIA,48 00 N 016 40 E,48,16.67,10/7/1944,RAILROAD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,1/17/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,CZECHOSLOVAKIA,49 00 N 018 40 E,49,18.67,10/13/1944,ORD DEPOT,SUPPLY DUMPS AND WAREHOUSES
USA,ITALY,PORTO CIVITANOVA,43.28,13.73,10/14/1943,RR BRIDGE,BRIDGES
USA,FRANCE,MEDARD SURILLE,,,7/6/1944,R R,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,FRANCE,CALAIS,50.97,1.87,9/9/1940,DOCKS BARGES SHIPPING,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13,12/1/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,2/13/1942,DOCKS,PORTS AND HARBORS
USA,ITALY,CAMIGLIANO,41.18,14.2,3/12/1945,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,HAMBORN,51.47,6.78,6/17/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,12/5/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,3/18/1941,DOCKS,PORTS AND HARBORS
USA,ITALY,UNKNOWN,,,9/3/1943,GP,GUN EMPLACEMENTS
GREAT BRITAIN,GERMANY,SOLINGEN,51.17,7.1,4/20/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,GERMANY,BIEBRICH,50.03,8.23,3/9/1945,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,HOLLAND OR NETHERLANDS,VENLOO,51.37,6.15,2/20/1944,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,WUPPERTAL,51.25,7.1,5/29/1943,BLDGS,CITIES TOWNS AND URBAN AREAS
USA,ITALY,SAN GIOVANNI,38.22,15.22,5/13/1944,BRIDGE,BRIDGES
USA,GERMANY,GIESSEN,50.6,8.68,2/6/1945,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,44 40 N 009 40 E,44.67,9.67,4/23/1945,ROAD BLOCK,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW)
USA,YUGOSLAVIA,SERAJEVO,43.87,18.3,6/27/1944,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,FRANKFURT AM MAIN,50.1,8.67,8/3/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,7/20/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CHEDI,45.43,10.42,4/22/1945,AMMO DUMP,SUPPLY DUMPS AND WAREHOUSES
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,12/11/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,FRANCE,WEMAERS CAPPEL,50.8,2.43,8/28/1944,TOWN AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,7/7/1941,DOCKS,PORTS AND HARBORS
USA,ITALY,PIZZO,38.72,16.15,8/7/1943,BRIDGE,BRIDGES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,TEXEL ISLAND,52.53,13.42,3/31/1945,GUN EMPLACEMENTS,GUN EMPLACEMENTS
GREAT BRITAIN,GERMANY,MAGDEBURG,52.13,11.63,3/24/1945,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CARPINONE,41.6,14.32,11/1/1943,GUN POSITIONS,GUN EMPLACEMENTS
GREAT BRITAIN,GERMANY,BRUNSWICK,52.25,10.5,1/21/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,6/2/1941,BLAST FURNACES,"""IRON AND STEEL PRODUCTION FACILITIES",  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,"  ROLLING-MILLS """
GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46,12/24/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,BONDEN,54.7,9.58,7/9/1941,RAILWAY STATION,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,CEPRANO,41.55,13.53,12/28/1943,AIRDROME,AIR FIELDS AND AIRDROMES
USA,CZECHOSLOVAKIA,48 20 N 008 20 E,48.33,8.33,11/20/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,YUGOSLAVIA,OBER DRAUBURG,46.6,15.03,11/17/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,CZECHOSLOVAKIA,PRIBRAM,49.68,14.02,10/16/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,10/1/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,BELGIUM,MALDEGEM,51.2,3.45,11/1/1940,MALDEGEM A D,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,MAGDEBURG,52.13,11.63,1/17/1945,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08,5/3/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,WESTERLAND,54.87,8.33,3/23/1941,AIRODROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,NEUMUNSTER,54.08,10,8/8/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,MAGDEBURG,52.13,11.63,8/12/1941,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,MERSEBURG,51.35,12,9/30/1940,LEUNA SYN OIL PLANT,SYNTHETIC OIL REFINERIES
GREAT BRITAIN,NORWAY,LISTA,58.17,6.83,11/6/1941,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,8/18/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,4/10/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,BREMERHAVEN,53.55,8.58,10/2/1940,COMMERCIAL DOCK YARD,PORTS AND HARBORS
USA,GERMANY,CHEMNITZ,50.87,12.95,2/14/1945,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,SAARBRUCKEN,49.23,6.98,10/15/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,FRANCE,44 40 N 006 20 E,44.67,6.33,4/20/1945,RAILROAD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,FRANCE,ST OMER,50.75,2.25,11/1/1942,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEN HELDER,52.97,4.77,9/29/1940,DE KOOY AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,12/23/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,9/29/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,3/26/1942,INNER DOCKS,PORTS AND HARBORS
GREAT BRITAIN,HOLLAND OR NETHERLANDS,HAAMSTEDE,51.7,3.73,5/13/1943,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,SOESTERBERG,52.12,5.3,11/14/1940,AIRDROME,AIR FIELDS AND AIRDROMES
USA,ITALY,44 20 N 011 00 E,44.33,11,4/17/1945,BIVOUAC AREA,TROOP CONCENTRATIONS
USA,ITALY,FERRARA,44.85,11.63,8/27/1944,BRIDGE,BRIDGES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,HARDERWIJK,52.37,5.62,10/13/1941,AIR DROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,FRANCE,LANEUVILLE,49.5,5.17,8/12/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,HUNGARY,47 00 N 016 20 E,47,16.33,12/11/1944,AD,AIR FIELDS AND AIRDROMES
USA,ITALY,CAMPIGLIA MARITTIMA,43.05,10.63,5/28/1944,RR BRIDGE,BRIDGES
