COUNTRY_FLYING_MISSION,TGT_COUNTRY,TGT_LOCATION,LATITUDE,LONGITUDE,MSNDATE,TGT_TYPE,TGT_INDUSTRY
GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08,8/24/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,HOMBURG,47.93,8.93,1/9/1941,CITY AREA,2
GREAT BRITAIN,FRANCE,LILLE,50.63,3.07,12/8/1940,AIRDROME,78
GREAT BRITAIN,ALGERIA,DJIDJELLI,36.75,5.67,9/13/1943,UNIENTIFIED TARGET,1
USA,AUSTRIA,VIENNA,48.2,16.37,10/13/1944,MARSHALLING YARDS,63
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ZANDVOORT,52.38,4.55,4/6/1941,AERODROME,78
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,9/25/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,10/24/1944,SUD FRUCHTSHUPP WAREHO,83
USA,ITALY,AREZZO,43.47,11.9,5/18/1944,R R BRID E,61
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,9/25/1940,SUB YARDS,72
GREAT BRITAIN,HOLLAND OR NETHERLANDS,SOESTERBERG,52.12,5.3,9/23/1940,AIRDROME,78
USA,AUSTRIA,ATTNANG,48.03,13.72,4/21/1945,PUCHHEIM MY,63
USA,HUNGARY,PAPA,47.32,17.45,10/14/1944,AREA,2
GREAT BRITAIN,FRANCE,MEAULTE,49.98,2.67,3/2/1944,AVIONS POTEZ A C,11
GREAT BRITAIN,GERMANY,HUSUM,54.5,9.05,10/20/1941,CITY AREA,2
USA,ITALY,44 40 N 008 40 E,44.67,8.67,4/25/1945,LIGHT ON ROAD,80
USA,ITALY,CREMONA,45.13,10.03,4/16/1945,FERRY POINT,71
GREAT BRITAIN,GERMANY,WESEL,51.65,6.62,3/6/1945,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,HAGUE,52.08,4.3,7/13/1941,RAILWAY JUNCTION,63
USA,GERMANY,EISLEBEN,51.53,11.55,4/11/1944,A C FACTORY,11
USA,AUSTRIA,VIENNA,48.2,16.37,6/16/1944,OIL DEPOT,53
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,12/21/1940,BARGES DOCKS SHIPPING,74
GREAT BRITAIN,GERMANY,BOCHUM,51.52,7.2,11/15/1943,FACTORY,9
USA,ITALY,ASTI,44.88,8.23,7/17/1944,R R BRIDGE,61
GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46,7/19/1941,AIRDROME,78
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,4/14/1942,CITY AREA,2
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,4/12/1942,DOCKS,71
USA,GERMANY,MARIENBURG,52.11,9.98,4/9/1944,A C ASSEMBLY PLANT,11
GREAT BRITAIN,GERMANY,FRANKFURT AM MAIN,50.1,8.67,2/12/1945,CITY AREA,2
GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13,4/13/1943,CITY AREA,2
USA,FRANCE,BREST,48.4,-4.5,8/26/1944,GUN EMPLACEMENTS,82
USA,ITALY,POLA,44.87,13.85,2/19/1945,SHIPYARDS,75
USA,AUSTRIA,ST VALENTIN,48.4,14.42,7/25/1944,H GOERING TANK WORKS,21
USA,AUSTRIA,KLAGENFURT,46.63,14.3,4/8/1945,RR,63
GREAT BRITAIN,GERMANY,MAGDEBURG,52.13,11.63,9/4/1940,NEUSTADT OIL STORAGE,53
GREAT BRITAIN,GERMANY,BOHLEN,51.18,12.38,3/5/1945,BRABAG OIL REF,52
GREAT BRITAIN,GERMANY,LUBECK,53.87,10.67,9/15/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,10/21/1941,DESCHIMAG U BOAT,72
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,12/11/1944,CITY AREA,2
USA,ROMANIA,PLOESTI,44.93,26.05,4/5/1944,OIL REFINERY,50
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,2/13/1942,DOCKS,71
GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08,8/11/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,FREFELD,51.33,6.37,4/22/1944,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEN HELDER,52.97,4.77,5/8/1941,NAVAL DOCK YARDS,70
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,7/23/1940,RR BRIDGE,61
USA,GERMANY,49 40 N 006 40 E,49.67,6.67,12/27/1944,TACTICAL TARGET,80
GREAT BRITAIN,GERMANY,UNKNOWN,,,10/8/1940,AIRDROME,78
USA,GERMANY,UNKNOWN,,,8/16/1944,ROAD,65
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,7/2/1941,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,WANGEROOG,53.8,7.87,8/19/1940,AIRDROME,78
USA,ITALY,MOTTA DI LIVENZA,45.8,12.62,11/5/1944,BRDG,61
USA,ITALY,ORVIETO,42.72,12.12,10/24/1944,BRIDGE,61
GREAT BRITAIN,BELGIUM,GHENT,51.05,3.75,7/25/1943,COKE PLANT,39
USA,ITALY,MENTURO,,,10/23/1943,RR BRIDGE,61
GREAT BRITAIN,FRANCE,CALAIS,50.97,1.87,2/6/1941,DOCKS BARGES SHIPPING,71
GREAT BRITAIN,BELGIUM,TIRLEMONT,50.8,4.93,8/15/1944,AIRDROME,78
USA,ITALY,CATANIA,37.52,15.08,6/9/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,STETTIN,53.42,14.57,9/4/1940,OIL STOCKS,53
USA,ITALY,REGGIO DI CALABRIA,38.1,15.65,5/6/1943,SHIPPING,73
USA,FRANCE,BREST,48.4,-4.5,3/6/1943,BRIDGES,61
GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46,10/7/1940,AIRDROME,78
USA,FRANCE,49 20 N 006 00 E,49.33,6,9/11/1944,GUN POSITION,82
GREAT BRITAIN,BELGIUM,ST TROND,50.8,5.2,12/6/1940,AIRDROME,78
USA,FRANCE,BEAUVOIR,46.18,-0.47,12/24/1943,TACTICAL TARGET,80
USA,ITALY,CAMATTA,45.07,10.92,3/15/1945,RIVER CROSSING,66
USA,ITALY,BOLZANO,46.52,11.37,9/28/1943,R R BRIDGE,61
GREAT BRITAIN,GERMANY,POTSDAM,52.4,13.07,9/10/1940,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,4/13/1945,CITY AREA,2
USA,GERMANY,GESEKE,51.63,8.5,5/31/1944,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,MORS,51.45,6.62,7/6/1941,CITY AREA,2
USA,HUNGARY,BUDAPEST,47.5,19.03,7/14/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,SCHLESWIG,54.53,9.58,2/22/1945,AIRDROME,78
USA,ITALY,MIGNANO,41.38,13.97,9/12/1943,RR BRIDGES,61
GREAT BRITAIN,HOLLAND OR NETHERLANDS,HAAMSTEDE,51.7,3.73,7/26/1942,AIRDROME,78
USA,ITALY,CORI,41.62,12.93,1/30/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,9/25/1943,CITY AREA,2
USA,FRANCE,UNKNOWN,,,8/13/1944,ROAD,65
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,10/22/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,LANNION,48.73,-3.45,8/24/1940,AIRDROME,78
GREAT BRITAIN,HOLLAND OR NETHERLANDS,EELDE,52.17,6.23,9/1/1940,AIRDROME,78
GREAT BRITAIN,FRANCE,HARKINGKELLES,,,6/2/1944,GUN POSITIONS,82
USA,ITALY,SALERNO,40.67,14.73,2/28/1945,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,8/31/1941,BUILDINGS,2
USA,GERMANY,AUGSBURG,48.37,10.88,6/13/1944,AC ASSEMBLY PLANTS,11
GREAT BRITAIN,GERMANY,LINGEN,52.53,7.33,8/28/1940,AIRDROME,78
GREAT BRITAIN,HOLLAND OR NETHERLANDS,TEXEL ISLAND,52.53,13.42,10/18/1943,GUN EMPLACEMENTS,82
USA,GERMANY,ETTINGHAUSEN,50.55,8.92,3/11/1945,TOWN,2
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,3/8/1943,BUILDINGS,2
GREAT BRITAIN,GERMANY,STENDAL,52.6,11.87,3/12/1945,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,VENLOO,51.37,6.15,7/2/1942,AIRDROME,78
GREAT BRITAIN,ITALY,ARQUATA SCRIVIA,42.43,13.3,7/15/1943,TRANS AND SWITCHING ST,3
USA,ITALY,45 00 N 010 40 E,45,10.67,3/10/1945,BRIDGE,61
USA,AUSTRIA,LINZ,48.3,14.3,3/2/1945,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,8/17/1940,RHEINMETAL ARMAMENT,20
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEELEN,52.1,5.88,2/24/1944,AD,78
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,6/21/1944,CITY AREA,2
USA,GERMANY,LANDSHUT,48.45,12.17,4/11/1945,LOCOMOTIVE,63
USA,ITALY,FERRARA,44.85,11.63,9/5/1944,BRIDGE,61
USA,ITALY,CASTELFRANCO VENETO,45.67,11.95,12/29/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,11/16/1943,CITY AREA,2
USA,GERMANY,EISENACH,50.97,10.33,7/20/1944,AC FACTORY,11
GREAT BRITAIN,GERMANY,LINGEN,52.53,7.33,3/8/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,SYLT ISLAND,54.9,8.28,11/1/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,LECHFELD,48.17,10.87,9/6/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,8/7/1941,BUILDINGS,2
USA,ITALY,GENZANO,41.7,12.68,5/31/1944,TROOP CONCENTRATIONS,81
USA,YUGOSLAVIA,BOROVNJAK,43.27,20.82,8/29/1944,BRIDGE,61
GREAT BRITAIN,GERMANY,ESENS,53.65,7.62,6/16/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,1/2/1941,CITY AREA,2
GREAT BRITAIN,FRANCE,MARDYCK,,,5/9/1944,COASTAL BATTERIES,82
GREAT BRITAIN,FRANCE,LANNION,48.73,-3.45,12/30/1940,AIRDROME,78
USA,ITALY,BORGOFORTE,45.13,10.77,4/22/1945,FERRY STAGE,71
USA,ITALY,MESSINA,38.18,15.57,4/6/1943,DOCKS,71
USA,ITALY,NEMI,41.72,12.7,5/25/1944,AMMO DUMP,83
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,6/2/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38,12/6/1942,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEELEN,52.1,5.88,2/19/1944,AD,78
GREAT BRITAIN,GERMANY,HUSUM,54.5,9.05,7/25/1941,CITY AREA,2
USA,GERMANY,FRIEDBERG,50.33,8.75,11/21/1944,MARSHALLING YARD,63
USA,AUSTRIA,SELZTHAL,47.55,14.32,3/26/1945,MARSHALLING YARDS,63
GREAT BRITAIN,FRANCE,FERME D UREILIE,,,6/1/1944,WATCH TOWER STATION,80
USA,ITALY,CERTALDO,43.55,11.05,4/7/1944,BRIDGE,61
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,1/10/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,HAGEN,51.37,7.47,4/6/1944,NAVAL STORES AND COMPO,70
USA,ITALY,ORTE,42.47,12.4,3/14/1944,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,ROSTOCK,54.08,12.13,5/8/1942,CITY AREA,2
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,4/22/1942,INNER DOCKS,71
GREAT BRITAIN,FRANCE,LANNION,48.73,-3.45,9/13/1941,FLAK BATTERY,82
GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7,9/9/1940,PORT AREA,71
GREAT BRITAIN,FRANCE,CAP GRIS NEZ,50.87,1.58,8/24/1940,GUN POSITIONS,82
USA,GERMANY,MAGDEBURG,52.13,11.63,4/17/1945,CITY AREA,2
USA,ITALY,MESSINA,38.18,15.57,8/6/1943,BRIDGES,61
USA,CZECHOSLOVAKIA,BRUX,50.52,13.63,9/11/1944,BERGIUS SYN OR,52
GREAT BRITAIN,GERMANY,KASSEL,51.32,9.47,11/9/1942,CITY AREA,2
USA,ITALY,FOLIGNO,42.95,12.72,12/29/1943,RR BRIDGE,61
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ROTTERDAM,51.92,4.47,5/11/1941,OIL STORAGE,53
USA,ITALY,CAPOTERA,39.18,8.97,7/3/1943,AIRDROME,78
USA,GERMANY,ALSENBORN,49.5,7.92,2/22/1945,MARSHALLING YARD,63
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ALKMAAR,52.63,4.77,8/23/1943,AIRDROME,78
USA,GERMANY,BAD MUNSTER,49.82,7.85,12/26/1944,BRIDGE,61
USA,GERMANY,UNKNOWN,,,5/19/1944,AIRDROME,78
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,3/10/1941,CITY AREA,2
USA,TUNISIA,37 00 N 010 00 E,37,10,4/22/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,HAMBORN,51.47,6.78,6/5/1942,CITY AREA,2
USA,BELGIUM,NIEUPORT,51.1,3.9,4/13/1944,GUN EMPLACEMENTS,82
USA,HUNGARY,NAGYKANIZSA,46.45,17.03,10/14/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,HOCHST A MAIN,50.1,8.55,9/25/1944,CHEM EXPLOVS WKS IG FR,23
USA,ROMANIA,PLOESTI,44.93,26.05,8/1/1943,OIL REFINERY,50
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,1/29/1945,CITY AREA,2
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,5/8/1941,DESCHIMAG U BOAT,72
GREAT BRITAIN,ITALY,TURIN,45.07,7.68,11/26/1940,ARSENAL,83
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,7/14/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,MAILLY LE CAMP,48.67,4.2,5/3/1944,MILITARY DEPOT,81
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ENSCHEDE,52.3,6.88,9/2/1941,AIRDROME,78
USA,YUGOSLAVIA,46 20 N 014 20 E,46.33,14.33,2/17/1945,RAILROAD BRIDGE,61
USA,AUSTRIA,MOOSBIERBAUM,48.32,15.92,2/7/1945,SYN OIL REFINERY,50
GREAT BRITAIN,GERMANY,DUISBERG,51.43,6.75,11/28/1943,INDUSTRIAL TARGETS,9
USA,ROMANIA,IASI,47.17,27.62,3/11/1944,AIRFIELDS,78
USA,GERMANY,FRANKFURT AM MAIN,50.1,8.67,10/4/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,VERDEN,52.93,9.23,4/17/1941,AIRDROME,78
GREAT BRITAIN,GERMANY,HUSUM,54.5,9.05,5/2/1945,AIRDROME,78
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,10/12/1941,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,TERNEUZEN,51.33,3.83,4/18/1941,DOCKS CANALS BARGES,71
GREAT BRITAIN,GERMANY,LUBECK,53.87,10.67,7/27/1940,BLANKENSEE A F,78
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEN HELDER,52.97,4.77,2/21/1941,DE KOOY AIRDROME,78
USA,ITALY,ENNA,37.57,14.3,7/14/1943,R R JUNCTION,63
USA,GERMANY,PLAUEN,50.48,12.13,3/21/1945,VOMAG TANK PLANT,21
GREAT BRITAIN,GERMANY,HAMBORN,51.47,6.78,8/16/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,METELEN,52.17,7.22,5/4/1943,AERODROME,78
GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7,6/26/1942,CITY AREA,2
USA,GERMANY,LECHFELD,48.17,10.87,7/19/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,9/10/1940,DOCK AREA,71
USA,TUNISIA,36 20 N 010 00 E,36.33,10,4/27/1943,TANKS,80
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,10/26/1940,CITY AREA,2
USA,ITALY,ORTE,42.47,12.4,4/23/1944,ROAD BRIDGE,61
GREAT BRITAIN,GERMANY,SPEYER,49.32,8.43,9/2/1940,SPEYER AIRDROME,78
USA,GERMANY,MUNICH,48.13,11.58,11/22/1944,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,LUBECK,53.87,10.67,3/28/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,10/31/1942,CITY AREA,2
GREAT BRITAIN,BELGIUM,MALDEGEM,51.2,3.45,12/7/1940,MALDEGEM A D,78
USA,AUSTRIA,VIENNA,48.2,16.37,2/21/1945,SHIPYARDS T W N,75
USA,GERMANY,DRESDEN,51.05,13.75,4/17/1945,CITY AREA,2
GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45,12/21/1940,FACTORIES,9
GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7,10/24/1940,PORT AREA,71
GREAT BRITAIN,BELGIUM,ANTWERP,51.22,4.42,10/2/1940,OIL IOSTALLATIONS,53
GREAT BRITAIN,GERMANY,HAMBORN,51.47,6.78,3/25/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,8/10/1940,SUB PENS,72
USA,ITALY,AREZZO,43.47,11.9,1/7/1944,MARSHALLING YARDS,63
USA,AUSTRIA,BRUCK,47.35,16.17,2/9/1945,MARSHALLING YARD,63
GREAT BRITAIN,HOLLAND OR NETHERLANDS,TERSCHELLING,100.65,1000.65,7/7/1941,DOCKS BARGES SHIPPING,71
GREAT BRITAIN,HOLLAND OR NETHERLANDS,SOESTERBERG,52.12,5.3,5/6/1942,AIRDROME,78
USA,AUSTRIA,VOSENDORF,48.12,16.3,2/15/1945,FANTO OIL REFINERY,50
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,9/23/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,12/11/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,8/23/1940,NAVAL INSTALLATIONS,70
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,11/10/1940,DOCKS,71
GREAT BRITAIN,GERMANY,STETTIN,53.42,14.57,9/19/1941,CITY AREA,2
USA,ITALY,CREMA,45.35,9.7,2/17/1945,BRIDGE,61
GREAT BRITAIN,GERMANY,FREFELD,51.33,6.37,5/21/1944,CITY AREA,2
USA,ITALY,46 40 N 011 20 E,46.67,11.33,2/22/1945,RAILROAD,63
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,4/17/1941,CITY AREA,2
USA,ITALY,UNKNOWN,,,12/26/1944,ROAD,65
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,4/10/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45,7/11/1942,SCHIFFSBAU SUBYARDS,75
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,7/17/1941,DOCKS,71
GREAT BRITAIN,GERMANY,LIPPRAMSDORF,51.7,7.1,9/6/1941,TOWN AREA,2
USA,ITALY,CALCINATO,45.45,10.42,2/2/1945,RR BRIDGE,61
USA,AUSTRIA,NEUBERG,47.65,15.58,3/19/1945,AIR DROME,78
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,8/28/1940,THERMAL POWER STATION,3
USA,AUSTRIA,VIENNA,48.2,16.37,2/19/1945,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,KASSEL,51.32,9.47,9/8/1941,AIRDROME,78
USA,ITALY,CREMONA,45.13,10.03,4/16/1945,RIVER CROSSING,66
USA,GERMANY,FULDA,50.55,9.67,12/4/1944,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,2/5/1945,CITY AREA,2
USA,YUGOSLAVIA,IMOTSKI,43.5,17.42,3/30/1944,AIRDROME,78
USA,GERMANY,LUDWIGSHAFEN,49.47,8.37,9/25/1944,MARSHALLING YARD,63
USA,ITALY,ALESSANDRIA,44.9,8.65,9/1/1940,RR BRIDGE,61
GREAT BRITAIN,GERMANY,AUGSBURG,48.37,10.88,8/16/1940,ME A G AIRFRAME PLT,14
USA,ITALY,BARI,41.1,16.87,7/16/1943,AIRDROME,78
USA,HUNGARY,ALMASFUZITO,46.85,18.3,3/14/1945,OIL REFINERY,50
GREAT BRITAIN,HOLLAND OR NETHERLANDS,TERSCHELLING,100.65,1000.65,7/9/1943,TOWN AREA,2
GREAT BRITAIN,GERMANY,WITTMUND,53.58,7.77,7/26/1942,AIR FIELD,78
GREAT BRITAIN,FRANCE,ST BRIEUC,48.52,-2.77,8/22/1940,AD,78
GREAT BRITAIN,GERMANY,MINDEN,52.3,8.92,1/26/1942,CITY AREA,2
USA,ITALY,CORLEONE,37.8,13.27,7/18/1943,ROAD,65
USA,POLAND,POSEN,52.42,16.97,2/24/1944,A C COMPONENTS WORKS,11
GREAT BRITAIN,GERMANY,LUDWIGSHAFEN,49.47,8.45,8/27/1941,CITY AREA,2
USA,GERMANY,FURTH,48.92,12.67,9/10/1944,A C COMPONENTS,15
USA,GERMANY,47 00 N 017 00 E,47,17,2/16/1945,TRAIN,63
USA,ITALY,SAN AMBROGIO,44.35,9.25,4/6/1945,ROAD BRIDGE,61
GREAT BRITAIN,FRANCE,CHOCQUES,50.53,2.57,9/22/1942,POWER STATION,3
USA,ITALY,CERTALDO,43.55,11.05,12/29/1943,BRIDGE,61
USA,YUGOSLAVIA,NIS,43.32,21.9,4/15/1944,AIRDROME,78
USA,ITALY,PIZZO,38.72,16.15,8/8/1943,BRIDGE,61
GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7,11/27/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,NARRENTHAL,,,8/7/1940,HUSUM AIRDROME,78
USA,ITALY,45 00 N 010 40 E,45,10.67,3/19/1945,BRIDGE,61
GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46,9/23/1944,AQUEDUCT,3
GREAT BRITAIN,GERMANY,BREMERHAVEN,53.55,8.58,4/20/1941,INDUSTRIAL AREA,9
USA,ITALY,45 00 N 011 20 E,45,11.33,3/28/1945,MOTOR TRANSPORT,65
GREAT BRITAIN,BELGIUM,HOUFFALIZE,50.13,5.78,1/5/1945,TACTICAL TARGET,80
USA,ITALY,PALERMO,38.1,13.33,6/13/1943,AIRDROME,78
USA,AUSTRIA,KLAGENFURT,46.63,14.3,3/15/1945,RR BRIDGE,61
USA,ITALY,VIVEGANO,,,9/23/1944,R R BRIDGE,61
GREAT BRITAIN,GERMANY,GELSENKIRCHEN,51.5,7.08,8/3/1940,AIRDROME,78
USA,ITALY,CASSINO,41.48,13.82,3/15/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,VANNES,47.72,2.22,12/6/1940,AIRDROME,78
GREAT BRITAIN,FRANCE,VAIRES,48.87,2.63,6/27/1944,RWY CENTER,63
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,12/15/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,GOTHA,50.95,10.72,7/23/1940,BARRACKS,81
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,9/5/1943,CITY AREA,2
USA,ITALY,MOTTA DI LIVENZA,45.8,12.62,12/11/1944,BRDG,61
GREAT BRITAIN,GERMANY,BOHLEN,51.18,12.38,8/17/1940,THERMAL POWER STATION,3
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,10/10/1940,CITY AREA,2
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,11/15/1940,AIRDROME,78
USA,ITALY,CORTONA,43.27,11.83,5/13/1944,RR BRIDGE,61
GREAT BRITAIN,HOLLAND OR NETHERLANDS,WOENSDRECHT,51.43,4.3,10/28/1940,AIRDROME,78
USA,ITALY,CASSINO,41.48,13.82,1/20/1944,GUN POSITIONS,82
GREAT BRITAIN,GERMANY,OSNABRUCK,52.28,8.05,3/22/1945,CITY AREA,2
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,8/13/1940,AIRDROME,78
USA,ITALY,SAN AMBROGIO,44.35,9.25,4/23/1945,ROAD BRIDGE,61
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,3/13/1941,RAILROAD,63
USA,ITALY,VIBO VALENTIA,38.67,16.1,7/20/1943,AIRDROME,78
USA,ITALY,CAPUA,41.1,14.2,9/30/1943,BRIDGE,61
GREAT BRITAIN,CZECHOSLOVAKIA,PILSEN,49.75,13.37,5/4/1942,SKODA ARMS WORKS,20
GREAT BRITAIN,GERMANY,OSNABRUCK,52.28,8.05,10/25/1940,CITY AREA,2
USA,ITALY,MINTURNO,41.25,13.75,9/6/1943,MARSHALLING YARD,63
USA,ITALY,44 40 N 009 00 E,44.67,9,4/23/1945,HIGHWAY,65
USA,GERMANY,FRANKFURT AM MAIN,50.1,8.67,3/2/1944,MANUFACTURING INSTALL,9
GREAT BRITAIN,BELGIUM,BOURG LEOPOLD,51.12,5.27,5/11/1944,MILITARY CAMP,81
USA,AUSTRIA,ST POLTEN,48.22,15.63,4/1/1945,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,7/12/1941,CITY AREA,2
USA,ITALY,MORICONE,42.12,12.77,4/30/1944,SUPPLY DUMP,83
GREAT BRITAIN,GERMANY,GIESSEN,50.6,8.68,1/6/1945,CITY AREA,2
GREAT BRITAIN,BELGIUM,NIVELLES,50.6,4.32,7/22/1941,AIRDROME,78
USA,CZECHOSLOVAKIA,BRNO,49.2,16.62,11/20/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,8/18/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,8/31/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,PASING,48.13,11.47,4/24/1945,TRANSFORMER STATON,3
USA,ITALY,BIANCAVILLA,37.63,14.87,8/3/1943,TROOP CONCENTRATIONS,81
GREAT BRITAIN,GERMANY,POTSDAM,52.4,13.07,11/23/1940,MARSHALLING YARD,63
USA,ITALY,44 40 N 010 20 E,44.67,10.33,4/12/1945,PONTOONS,80
USA,ITALY,RONCO,44.35,11.53,4/22/1945,MOTOR TRANSPORT,65
GREAT BRITAIN,FRANCE,RENNES,48.12,-1.67,12/27/1940,AIRDROME,78
USA,ITALY,MARANA,45.78,11,1/15/1945,RR BRIDGE,61
USA,GERMANY,ANKLAM,53.87,13.7,8/4/1944,ARADO AC COMP PLANT,15
USA,ITALY,PATRICA,41.6,13.27,9/18/1943,AIRDROME,78
USA,FRANCE,BEAUVAIS,49.43,-2.08,5/13/1944,TILLIE A D,78
USA,ITALY,DOLCE,45.62,10.87,4/18/1945,RAILROAD,63
USA,ITALY,ROCCA SECCA,41.55,13.68,1/7/1944,BRIDGE,61
USA,GERMANY,LUTZKENDORF,51.3,11.85,12/6/1944,WINTERSHALL SYN OIL,50
USA,ITALY,45 40 N 011 20 E,45.67,11.33,4/16/1945,STATIONARY LIGHT,80
